customer_id,age,gender,location,registration_date,customer_segment,total_orders,total_spent,avg_order_value,last_purchase_date,churn_risk
C001854,46,Male,Pennsylvania,2023-04-01,Occasional,5,2343.2,468.64,2024-10-07,High
C001855,34,Female,New York,2024-11-07,Premium,2,552.64,276.32,2025-06-29,Low
C001856,63,Female,Pennsylvania,2024-12-17,Regular,3,744.29,248.1,2025-05-18,High
C001857,29,Female,Georgia,2023-08-08,Premium,4,1481.36,370.34,2024-09-18,Medium
C001858,39,Male,Illinois,2024-01-06,Regular,7,550.88,78.7,2024-10-24,High
C001859,26,Male,Ohio,2023-01-24,Regular,10,2777.13,277.71,2024-10-08,Medium
C001860,69,Male,North Carolina,2024-05-13,Premium,4,1610.74,402.69,2025-02-09,High
C001861,19,Female,New York,2024-01-18,Occasional,5,868.37,173.67,2025-02-23,Medium
C001862,49,Female,Michigan,2024-07-05,Regular,6,850.18,141.7,2025-06-11,High
C001863,65,Male,Michigan,2023-03-10,Premium,8,1892.43,236.55,2023-10-18,High
C001864,52,Male,North Carolina,2023-04-26,Premium,3,1392.03,464.01,2023-11-09,High
C001865,57,Male,California,2024-04-24,Occasional,2,1083.25,541.62,2024-07-27,Medium
C001866,47,Female,Texas,2023-10-11,Occasional,1,192.63,192.63,2025-03-22,Medium
C001867,29,Female,Georgia,2023-03-16,Occasional,3,537.5,179.17,2025-02-09,High
C001868,19,Female,Michigan,2024-03-18,Regular,6,775.72,129.29,2025-08-16,Low
C001869,42,Male,New York,2024-09-30,Premium,4,777.45,194.36,2025-03-18,Medium
C001870,27,Female,Florida,2024-03-13,Occasional,5,2106.78,421.36,2025-02-01,High
C001871,52,Female,Florida,2023-12-01,Occasional,4,531.27,132.82,2024-01-05,Medium
C001872,27,Male,Texas,2024-08-13,Premium,3,724.25,241.42,2024-12-30,Medium
C001873,24,Male,North Carolina,2023-07-05,Occasional,4,1362.26,340.56,2025-01-09,Low
C001874,52,Female,California,2023-05-11,Regular,4,687.95,171.99,2024-04-26,Medium
C001875,60,Male,Florida,2023-08-24,Regular,6,1664.8,277.47,2025-02-03,Low
C001876,35,Male,Florida,2024-03-10,Regular,2,1006.77,503.38,2024-09-16,Low
C001877,46,Male,Ohio,2023-05-21,Premium,3,777.15,259.05,2024-12-25,Medium
C001878,42,Male,Georgia,2023-08-02,Regular,2,310.98,155.49,2025-07-25,Medium
C001879,31,Female,Michigan,2023-07-23,Premium,11,2249.53,204.5,2025-07-19,Low
C001880,50,Male,Texas,2023-06-29,Premium,5,1136.32,227.26,2024-05-22,Low
C001881,65,Female,Pennsylvania,2024-05-15,Regular,4,1088.44,272.11,2024-07-07,Low
C001882,23,Female,Georgia,2023-08-04,Regular,9,4422.31,491.37,2025-03-31,High
C001883,47,Male,New York,2023-04-25,Regular,7,1092.11,156.02,2025-03-25,Medium
C001884,24,Female,Pennsylvania,2024-02-14,Regular,1,286.66,286.66,2024-08-29,Low
C001885,59,Female,Florida,2024-03-20,Occasional,5,954.75,190.95,2025-03-28,Low
C001886,59,Female,Georgia,2024-10-28,Premium,1,340.89,340.89,2025-01-04,Medium
C001887,38,Male,Texas,2024-10-24,Premium,1,219.64,219.64,2024-12-11,Low
C001888,18,Male,North Carolina,2024-08-01,Premium,0,0.0,0.0,,Low
C001889,48,Male,New York,2024-12-12,Occasional,2,76.92,38.46,2024-12-23,Low
C001890,36,Female,Michigan,2024-11-07,Regular,2,1347.94,673.97,2025-06-09,Low
C001891,29,Male,North Carolina,2024-03-05,Premium,4,392.76,98.19,2025-08-17,High
C001892,29,Female,California,2024-11-15,Premium,1,49.6,49.6,2025-07-25,Low
C001893,31,Female,Ohio,2024-05-24,Occasional,2,440.22,220.11,2025-08-16,Medium
C001894,57,Female,New York,2023-09-29,Premium,6,1450.23,241.71,2024-04-06,Medium
C001895,48,Male,Texas,2023-01-30,Regular,8,2052.53,256.57,2024-11-26,Low
C001896,42,Male,Texas,2024-07-06,Premium,1,51.69,51.69,2025-07-31,Low
C001897,32,Male,Ohio,2023-12-24,Premium,2,484.09,242.04,2025-01-28,Low
C001898,47,Female,North Carolina,2024-05-02,Regular,2,1574.18,787.09,2025-01-06,Low
C001899,69,Male,Illinois,2024-09-09,Regular,4,1044.75,261.19,2025-06-06,Medium
C001900,26,Female,North Carolina,2023-09-21,Regular,4,733.35,183.34,2024-11-06,High
C001901,63,Male,Georgia,2024-11-15,Regular,3,646.96,215.65,2025-07-09,High
C001902,30,Male,Florida,2024-08-07,Occasional,3,578.31,192.77,2025-07-01,Low
C001903,32,Male,California,2023-05-27,Occasional,3,1181.26,393.75,2024-11-24,Medium
C001904,57,Male,Florida,2023-10-17,Premium,5,1185.36,237.07,2025-07-05,Medium
C001905,64,Female,Pennsylvania,2023-07-09,Occasional,2,1264.14,632.07,2025-02-15,Medium
C001906,55,Female,Texas,2024-11-15,Regular,2,250.16,125.08,2024-11-22,Medium
C001907,60,Male,Michigan,2024-01-19,Occasional,2,597.28,298.64,2025-05-10,Low
C001908,58,Male,Florida,2024-01-30,Premium,2,359.71,179.86,2025-01-14,Low
C001909,58,Male,Florida,2023-05-27,Premium,4,891.77,222.94,2024-10-10,Medium
C001910,18,Female,Georgia,2023-11-27,Regular,1,75.63,75.63,2025-01-05,Low
C001911,70,Female,Georgia,2024-10-05,Premium,6,2175.1,362.52,2025-01-12,Medium
C001912,34,Female,California,2024-09-28,Occasional,4,1141.78,285.44,2024-12-19,Medium
C001913,67,Female,Pennsylvania,2024-11-02,Premium,7,2154.41,307.77,2025-05-23,Medium
C001914,69,Female,North Carolina,2023-12-16,Regular,3,819.46,273.15,2025-07-26,High
C001915,60,Female,North Carolina,2023-04-09,Regular,2,377.97,188.99,2025-06-23,Low
C001916,45,Male,North Carolina,2024-01-10,Premium,5,880.33,176.07,2024-09-20,Low
C001917,47,Male,California,2023-08-21,Occasional,3,147.52,49.17,2023-09-05,High
C001918,26,Female,Illinois,2023-10-30,Regular,6,1192.62,198.77,2023-12-18,Medium
C001919,23,Male,Ohio,2024-07-20,Occasional,3,214.26,71.42,2024-11-04,Low
C001920,61,Male,New York,2023-05-26,Premium,4,792.3,198.08,2025-01-09,High
C001921,51,Male,Michigan,2023-12-29,Occasional,2,379.27,189.63,2024-09-24,High
C001922,69,Female,North Carolina,2023-02-18,Premium,4,654.86,163.72,2025-02-24,High
C001923,28,Female,Texas,2024-06-27,Premium,0,0.0,0.0,,High
C001924,58,Male,Texas,2023-06-19,Occasional,5,1113.23,222.65,2025-04-24,High
C001925,30,Female,New York,2024-03-10,Regular,1,91.94,91.94,2024-10-03,Medium
C001926,51,Female,Georgia,2024-02-04,Regular,0,0.0,0.0,,Medium
C001927,64,Female,New York,2023-05-20,Premium,2,431.46,215.73,2025-07-19,Medium
C001928,53,Female,Florida,2024-12-26,Occasional,1,63.83,63.83,2025-02-28,High
C001929,22,Male,Ohio,2024-08-31,Premium,1,409.98,409.98,2024-10-20,Low
C001930,70,Male,Florida,2024-05-07,Regular,4,318.44,79.61,2025-01-09,Low
C001931,44,Female,Michigan,2024-10-23,Premium,1,45.7,45.7,2024-12-14,Low
C001932,22,Male,Illinois,2023-12-25,Premium,6,1510.61,251.77,2024-05-14,Medium
C001933,64,Male,Florida,2023-05-07,Regular,5,502.46,100.49,2023-12-24,Low
C001934,35,Female,New York,2024-11-19,Occasional,4,695.41,173.85,2024-12-08,Low
C001935,37,Male,Michigan,2024-06-17,Regular,3,839.7,279.9,2025-08-20,Low
C001936,46,Female,California,2024-11-07,Occasional,3,1953.81,651.27,2025-03-08,High
C001937,47,Male,California,2024-09-16,Occasional,3,763.36,254.45,2024-09-30,Medium
C001938,20,Female,Illinois,2023-10-06,Premium,7,2041.49,291.64,2024-12-09,High
C001939,45,Male,Georgia,2024-04-22,Regular,4,748.64,187.16,2025-04-15,Low
C001940,24,Male,Michigan,2024-06-19,Occasional,3,709.82,236.61,2025-08-17,Medium
C001941,60,Female,Ohio,2023-09-05,Regular,2,136.42,68.21,2023-11-24,Low
C001942,24,Female,Illinois,2024-10-15,Regular,1,21.99,21.99,2025-06-10,High
C001943,39,Female,Illinois,2024-06-04,Regular,2,673.29,336.65,2024-10-25,Low
C001944,24,Female,Florida,2023-01-14,Occasional,5,1200.73,240.15,2023-04-21,Medium
C001945,55,Female,Illinois,2023-08-15,Premium,5,1072.95,214.59,2024-11-11,High
C001946,53,Female,Michigan,2024-05-14,Occasional,2,176.48,88.24,2024-12-05,High
C001947,20,Male,Michigan,2024-01-27,Occasional,6,877.19,146.2,2024-03-31,Low
C001948,24,Male,Florida,2024-08-12,Regular,4,1606.1,401.53,2025-05-27,High
C001949,63,Female,Ohio,2024-11-19,Occasional,2,587.38,293.69,2025-03-25,High
C001950,40,Female,Georgia,2023-02-10,Occasional,6,1896.08,316.01,2024-06-19,High
C001951,43,Female,New York,2023-02-08,Premium,4,886.02,221.5,2025-03-12,High
C001952,19,Female,California,2023-07-05,Regular,4,967.15,241.79,2024-05-24,Medium
C001953,64,Female,Illinois,2023-01-30,Regular,8,2268.24,283.53,2025-05-25,High
C001954,40,Male,Illinois,2023-12-19,Regular,6,1017.93,169.66,2025-08-19,Low
C001955,47,Female,Texas,2023-11-29,Premium,3,1312.57,437.52,2024-03-16,High
C001956,59,Female,Ohio,2024-07-14,Regular,1,86.52,86.52,2024-12-25,Low
C001957,23,Female,Pennsylvania,2024-05-26,Occasional,2,175.92,87.96,2025-05-23,High
C001958,38,Female,California,2023-08-22,Occasional,3,316.84,105.61,2024-05-30,Low
C001959,43,Female,Michigan,2024-10-16,Regular,2,671.89,335.94,2025-05-12,High
C001960,66,Female,Florida,2023-07-10,Regular,6,1974.25,329.04,2024-02-08,High
C001961,40,Female,Georgia,2024-05-12,Regular,4,1273.46,318.36,2024-10-23,Low
C001962,38,Male,California,2023-06-22,Premium,3,1021.53,340.51,2024-10-29,High
C001963,50,Female,North Carolina,2023-11-14,Occasional,5,843.73,168.75,2025-04-25,Low
C001964,57,Male,Florida,2024-02-12,Premium,5,1501.87,300.37,2024-10-12,Low
C001965,56,Female,Illinois,2024-12-29,Premium,1,165.01,165.01,2025-02-07,High
C001966,52,Female,Ohio,2023-12-15,Premium,3,139.69,46.56,2024-10-16,Medium
C001967,65,Female,Michigan,2023-04-17,Occasional,5,832.25,166.45,2024-08-23,Low
C001968,32,Female,New York,2023-11-28,Premium,5,255.9,51.18,2024-10-27,High
C001969,60,Female,New York,2023-06-08,Regular,5,1386.39,277.28,2025-07-29,Low
C001970,32,Male,Florida,2024-12-12,Regular,0,0.0,0.0,,High
C001971,27,Male,Illinois,2023-08-10,Premium,3,662.6,220.87,2024-11-26,Low
C001972,48,Female,Ohio,2024-09-18,Occasional,3,628.57,209.52,2025-06-20,High
C001973,30,Female,Texas,2024-08-04,Occasional,1,242.21,242.21,2024-11-25,High
C001974,58,Female,Illinois,2024-02-14,Occasional,7,1069.4,152.77,2025-08-02,Medium
C001975,45,Female,Pennsylvania,2023-09-27,Premium,10,3227.24,322.72,2024-04-09,Medium
C001976,40,Male,Texas,2024-07-07,Regular,1,166.69,166.69,2025-06-01,High
C001977,68,Male,California,2023-09-10,Occasional,2,496.65,248.32,2024-09-16,High
C001978,52,Female,California,2024-05-02,Occasional,2,907.55,453.78,2025-03-24,Low
C001979,63,Male,Georgia,2023-12-23,Regular,5,1352.28,270.46,2025-01-26,High
C001980,47,Female,Georgia,2023-02-24,Occasional,3,486.49,162.16,2023-08-14,Medium
C001981,28,Male,North Carolina,2023-03-08,Regular,2,492.09,246.05,2025-06-21,High
C001982,21,Female,Georgia,2024-10-27,Occasional,3,325.04,108.35,2025-03-18,Low
C001983,61,Female,California,2023-03-07,Occasional,5,2242.76,448.55,2025-01-01,Medium
C001984,34,Male,Michigan,2024-08-06,Regular,4,714.67,178.67,2024-10-28,Medium
C001985,66,Male,Ohio,2024-12-22,Premium,1,54.86,54.86,2025-02-14,High
C001986,37,Female,Pennsylvania,2024-04-07,Premium,2,239.8,119.9,2025-07-06,High
C001987,44,Male,North Carolina,2024-06-04,Occasional,6,1923.78,320.63,2025-01-21,High
C001988,18,Male,Pennsylvania,2023-11-19,Occasional,6,1819.66,303.28,2025-03-05,Low
C001989,57,Male,North Carolina,2023-03-14,Regular,7,1533.52,219.07,2024-02-23,High
C001990,64,Male,Florida,2023-06-15,Occasional,3,724.23,241.41,2023-07-28,Low
C001991,19,Female,California,2023-07-05,Regular,4,1634.44,408.61,2024-08-12,Low
C001992,43,Female,Ohio,2023-04-07,Regular,4,1195.1,298.78,2023-10-24,High
C001993,26,Female,Texas,2024-04-30,Premium,4,1308.04,327.01,2025-04-14,Medium
C001994,29,Female,Illinois,2023-12-30,Regular,2,73.52,36.76,2024-05-26,Low
C001995,34,Female,Florida,2023-07-08,Premium,3,474.85,158.28,2024-08-09,Medium
C001996,58,Male,Pennsylvania,2024-10-24,Regular,0,0.0,0.0,,Low
C001997,34,Male,Michigan,2024-06-20,Premium,1,48.39,48.39,2025-06-08,High
C001998,61,Female,California,2023-03-02,Premium,4,619.75,154.94,2025-03-22,Low
C001999,18,Male,Pennsylvania,2024-06-25,Regular,2,475.13,237.56,2024-12-22,Medium
C002000,69,Female,California,2023-01-29,Premium,7,1791.63,255.95,2023-06-17,Low
